Pricing Date,KOA | Share Price (Daily)($)
07/02/2024,0.14735003674401298
07/01/2024,0.1477452003876205
06/28/2024,0.147891930036607
06/27/2024,0.14681451869963213
06/26/2024,0.1443339111681874
06/25/2024,0.14498081690751582
06/24/2024,0.147088269093718
06/21/2024,0.14586996221930187
06/20/2024,0.1495168215911398
06/19/2024,0.15180610461182026
06/18/2024,0.15135102492196553
06/17/2024,0.15049162154254847
06/14/2024,0.14987524429571264
06/13/2024,0.15262288911562263
06/12/2024,0.1541931983666943
06/11/2024,0.14922787151871497
06/10/2024,0.1553100486912927
06/07/2024,0.15341693715511556
06/06/2024,0.1500372255033011
06/05/2024,0.154800076644916
06/04/2024,0.15884737320339365
06/03/2024,0.16470875975450366
05/31/2024,0.1634078624101994
05/30/2024,0.1614209607684322
05/29/2024,0.15702358948358158
05/28/2024,0.16316778323684805
05/27/2024,0.15645456052657153
05/24/2024,0.15363380851967584
05/23/2024,0.1541513984269806
05/22/2024,0.15570595902799808
05/21/2024,0.15595813498813912
05/16/2024,0.16239682008712245
05/15/2024,0.16166668068400894
05/14/2024,0.16026855612264704
05/13/2024,0.15721469504782948
05/10/2024,0.16263940520446096
05/08/2024,0.15537421430084813
05/07/2024,0.162098410846794
05/06/2024,0.16541696243871865
05/03/2024,0.16805792556380575
05/02/2024,0.16130185623858914
04/30/2024,0.16221977347038316
04/29/2024,0.15481129303813068
04/26/2024,0.1537508692628651
04/25/2024,0.13651790159243582
04/24/2024,0.13783923362840872
04/23/2024,0.13667813579805302
04/22/2024,0.1355986280609396
04/19/2024,0.13605837612784039
04/18/2024,0.13737846678734922
04/17/2024,0.13502088292783268
04/16/2024,0.13661961183635885
04/15/2024,0.1441967655331351
04/12/2024,0.14892087386475344
04/11/2024,0.14793198436515126
04/10/2024,0.1418999254471095
04/09/2024,0.14139741851388504
04/08/2024,0.14026425786181165
04/05/2024,0.1416759330804915
04/04/2024,0.14440716835687276
04/03/2024,0.1416622008900487
04/02/2024,0.13951660081458503
03/27/2024,0.13941975443595678
03/26/2024,0.13964127088451575
03/25/2024,0.1406467133870269
03/22/2024,0.13952034764750093
03/21/2024,0.13877818931970556
03/20/2024,0.14106728712495858
03/19/2024,0.1418339791006223
03/18/2024,0.14402232299093548
03/15/2024,0.1444660179526374
03/14/2024,0.14348616410495532
03/13/2024,0.1451065674086831
03/12/2024,0.1417921772449638
03/11/2024,0.1553945827057783
03/08/2024,0.15703427092877847
03/07/2024,0.15961868124062972
03/06/2024,0.15628307546784803
03/05/2024,0.1533260953049217
03/04/2024,0.15617921944507096
03/01/2024,0.16067887775490203
02/29/2024,0.16059316805580542
02/28/2024,0.16232800455538274
02/27/2024,0.16352398462627502
02/26/2024,0.16442175654548846
02/23/2024,0.16248434000227782
02/22/2024,0.16454141926009622
02/21/2024,0.16224104383655716
02/20/2024,0.1639843422633848
02/19/2024,0.16798704099969433
02/16/2024,0.17225840283150942
02/15/2024,0.16968518708005045
02/14/2024,0.1703998874699912
02/13/2024,0.1665150123690839
02/12/2024,0.1728557463589403
02/09/2024,0.1678023946878989
02/08/2024,0.16179614439222853
02/07/2024,0.16345356187824034
02/06/2024,0.16537637950914183
02/05/2024,0.1623246380813601
02/02/2024,0.16660642479555415
02/01/2024,0.17215335555182582
01/31/2024,0.17106839291386497
01/30/2024,0.1701579314148823
01/29/2024,0.17314741828589797
01/26/2024,0.17976280149421223
01/25/2024,0.17876480396032798
01/24/2024,0.18253817077034556
01/23/2024,0.18417884715434188
01/22/2024,0.18160769498292068
01/19/2024,0.1800765372822134
01/18/2024,0.17387685528029803
01/17/2024,0.17181266154899083
01/16/2024,0.17588163300067655
01/15/2024,0.17544029136999933
01/12/2024,0.1851992572545306
01/11/2024,0.18545492479416437
01/10/2024,0.18441936384009391
01/09/2024,0.18825301204819278
01/08/2024,0.18768714434733605
01/05/2024,0.19172450842614616
01/04/2024,0.19116302809999475
01/03/2024,0.19142841137598587
01/02/2024,0.198257350832177
12/29/2023,0.20216344470731168
12/28/2023,0.2009176090214171
12/27/2023,0.20458204186781417
12/26/2023,0.194549093477749
12/25/2023,0.1942835756407782
12/22/2023,0.1941213439501295
12/21/2023,0.19675375780196833
12/20/2023,0.19073572128499938
12/19/2023,0.1895022569767521
12/18/2023,0.18816583977539325
12/15/2023,0.19102517161594068
12/14/2023,0.18796435086296204
12/13/2023,0.17318892688737503
12/12/2023,0.17575524670390613
12/11/2023,0.1789097799154642
12/08/2023,0.1826373493379396
12/07/2023,0.18384380630216568
12/06/2023,0.18450369875112915
12/05/2023,0.1813439233299873
12/04/2023,0.17576799362587422
12/01/2023,0.18326521429374928
11/30/2023,0.1846557562024384
11/29/2023,0.18809065481989332
11/28/2023,0.1892961138787357
11/27/2023,0.1879067765284972
11/24/2023,0.19261463141881247
11/23/2023,0.19618024431499934
11/22/2023,0.19209377584675472
11/21/2023,0.2009867303718911
11/20/2023,0.2033695097002027
11/17/2023,0.19896684622810443
