Pricing Date,532509 | Share Price (Daily)($)
01/03/2022,6.109665063030684
12/31/2021,5.767867975884339
12/30/2021,5.625028555149736
12/29/2021,5.788463575999066
12/28/2021,5.737661016041348
12/27/2021,5.60621308014062
12/24/2021,5.500843107430266
12/23/2021,5.447834652224355
12/22/2021,5.44757856689531
12/21/2021,5.343260399248734
12/20/2021,5.288205902260549
12/17/2021,5.453617281059304
12/16/2021,5.655166079500351
12/15/2021,5.690125727300692
12/14/2021,5.564394188416277
12/13/2021,5.327985116475455
12/10/2021,5.494969877370127
12/09/2021,5.416647923177273
12/08/2021,5.391109012984809
12/07/2021,5.378068826554959
12/06/2021,5.331484749180741
12/03/2021,5.534839589318889
12/02/2021,5.595560397075864
12/01/2021,5.533255654850986
11/30/2021,5.488822688464887
11/29/2021,5.678860473506861
11/26/2021,5.932585048153538
11/25/2021,6.188623831537351
11/24/2021,5.750739198850522
11/23/2021,5.891591494845361
11/22/2021,5.884409777090408
11/18/2021,6.049834043613204
11/17/2021,6.203894517651237
11/16/2021,6.115708917236804
11/15/2021,5.761036327673816
11/12/2021,5.109350723359873
11/11/2021,4.880011194290912
11/10/2021,4.904797926094225
11/09/2021,5.092167421186708
11/08/2021,5.09620989676388
11/04/2021,4.95795163432005
11/03/2021,5.006672433795374
11/02/2021,4.911907321087295
11/01/2021,4.750066827051591
10/29/2021,4.598346595956389
10/28/2021,4.734662328509741
10/27/2021,4.777534986594638
10/26/2021,4.863227966729145
10/25/2021,4.501899113746918
10/22/2021,4.586537974160125
10/21/2021,4.880727472897466
10/20/2021,4.852085869160027
10/19/2021,4.95186647274742
10/18/2021,5.209577817778273
10/14/2021,5.064261297786814
10/13/2021,5.005416283898238
10/12/2021,4.762188698745851
10/11/2021,4.864831904813665
10/08/2021,4.647151822929143
10/07/2021,4.556574065538245
10/06/2021,4.3833925400831255
10/05/2021,4.341383471200836
10/04/2021,4.347341283755372
10/01/2021,4.353092231394269
09/30/2021,4.339883379958879
09/29/2021,4.454067263143872
09/28/2021,4.467147975539452
09/27/2021,4.349916048312841
09/24/2021,4.245330948848741
09/23/2021,4.265781289400689
09/22/2021,4.26276288279841
09/21/2021,4.3539898811242175
09/20/2021,4.339556554746427
09/17/2021,4.423775878308501
09/16/2021,4.428025228466535
09/15/2021,4.401056471157848
09/14/2021,4.313552922513596
09/13/2021,4.193310813197923
09/09/2021,4.212295908521354
09/08/2021,4.23490548525608
09/07/2021,4.310767454148305
09/06/2021,4.378938958876825
09/03/2021,4.395762427496285
09/02/2021,4.417184972531273
09/01/2021,4.4219294820416915
08/31/2021,4.4308966484963594
08/30/2021,4.4111039641212
08/27/2021,4.388399928152708
08/26/2021,4.376242216343185
08/25/2021,4.343412692956312
08/24/2021,4.494668439807184
08/23/2021,4.140303541315345
08/20/2021,4.449226630800269
08/18/2021,4.698511610622043
08/17/2021,4.661515597786251
08/16/2021,4.677199126024233
08/13/2021,4.54457278186859
08/12/2021,4.255187439526412
08/11/2021,4.180829459326973
08/10/2021,4.205832714598166
08/09/2021,4.356240046767593
08/06/2021,4.426538201806469
08/05/2021,4.488335186604627
08/04/2021,4.4513385011805555
08/03/2021,4.445228482858736
08/02/2021,4.591875849880362
07/30/2021,4.53612490517515
07/29/2021,4.587483368436929
07/28/2021,4.3389522104703815
07/27/2021,4.16939055215564
07/26/2021,4.201652416824364
07/23/2021,4.191413245134535
07/22/2021,4.1853986538489965
07/20/2021,4.149875296012823
07/19/2021,4.17338303109137
07/16/2021,4.246391204066672
07/15/2021,4.223026224885537
07/14/2021,4.164593311703379
07/13/2021,3.9482263166791434
07/12/2021,4.002891685197952
07/09/2021,3.8230966009317626
